111603668	0.015869	317.061909	40.482963	5.120385	-169.594747	33.750413	0.000528	0.021896	-3.156639	0.000000
111603748	0.038008	316.156851	40.424475	5.141494	-170.505146	33.753311	0.000370	0.021738	-3.156639	0.000000
111603828	0.056316	314.369213	40.289372	5.147567	-169.383473	33.754230	0.000370	0.021738	-3.163068	0.000000
111603912	0.062053	313.471329	40.228313	5.142703	-169.656687	33.750620	0.000370	0.021738	-3.169497	0.000000
111603992	0.058970	311.685022	40.106246	5.146335	-170.268004	33.743566	0.000264	0.021632	-3.182355	0.000000
111604092	0.036525	309.907521	39.989403	5.164444	-170.177905	33.756777	0.000106	0.021474	-3.195213	0.000000
111604172	0.004317	308.136563	39.875182	5.190939	-170.606489	33.749148	-0.000053	0.021315	-3.214500	0.000000
111604256	-0.052131	306.369443	39.757998	5.218075	-170.515557	33.753378	-0.000264	0.021104	-3.240216	0.000000
111604340	-0.093025	305.490172	39.674094	5.249477	-170.699489	33.726926	-0.000528	0.020840	-3.253074	0.000000
111604420	-0.174514	303.737691	39.570718	5.267279	-171.038625	33.750541	-0.000687	0.020682	-3.278790	0.000000
111604500	-0.216935	302.859207	39.531083	5.281007	-170.760389	33.745163	-0.000739	0.020629	-3.291648	0.000000
111604636	-0.327589	301.111793	39.404400	5.299499	-169.870776	33.746886	-0.000739	0.020629	-3.323793	0.000000
111604732	-0.446581	299.372836	39.299143	5.308542	-169.718367	33.750895	-0.000634	0.020734	-3.362367	0.000000
111604816	-0.589995	297.638644	39.188963	5.339876	-169.954769	33.733706	-0.000739	0.020629	-3.400941	0.000000
111604896	-0.747768	295.908736	39.084634	5.362348	-169.806056	33.737745	-0.000898	0.020470	-3.445944	0.000000
111604992	-0.914068	294.183366	38.979959	5.348828	-170.080464	33.743079	-0.000845	0.020523	-3.490947	0.000000
111605072	-1.091512	292.467835	38.880813	5.362249	-170.568500	33.735597	-0.000951	0.020417	-3.535950	0.000000
111605172	-1.286344	290.756219	38.779099	5.353285	-170.267830	33.752658	-0.000951	0.020417	-3.593811	0.000000
111605276	-1.494987	289.050954	38.671946	5.357762	-170.418590	33.748638	-0.000951	0.020417	-3.645243	0.000000
111605372	-1.710561	287.348906	38.565629	5.366810	-169.992589	33.756282	-0.001003	0.020365	-3.703104	0.000000
111605476	-1.934021	285.658592	38.456627	5.371324	-169.718251	33.750925	-0.001003	0.020365	-3.760965	0.000000
111605556	-2.048611	284.809943	38.419497	5.384781	-170.205479	33.743485	-0.001109	0.020259	-3.793110	0.000000
111605656	-2.400935	282.280617	38.232263	5.398281	-170.267768	33.734692	-0.001215	0.020153	-3.857400	0.000000
111605756	-2.642658	280.596905	38.115148	5.438683	-169.992446	33.738358	-0.001426	0.019942	-3.921690	0.000000
111605856	-2.882154	278.924362	38.030225	5.465941	-170.631583	33.726827	-0.001584	0.019784	-3.985980	0.000000
111605940	-3.004551	278.082885	37.973599	5.479312	-170.355406	33.730501	-0.001637	0.019731	-4.056699	0.000000
111606020	-3.128545	277.247799	37.900125	5.429724	-170.080293	33.734133	-0.001320	0.020048	-4.088844	0.000000
111606104	-3.372475	275.572523	37.804934	5.407248	-170.017588	33.724950	-0.001162	0.020206	-4.153134	0.000000
111606184	-3.608551	273.905201	37.685408	5.402767	-170.165957	33.738878	-0.001109	0.020259	-4.223853	0.000000
111606292	-3.836797	272.242707	37.568391	5.393808	-170.930061	33.763807	-0.001109	0.020259	-4.288143	0.000000
111606372	-4.056302	270.576384	37.454790	5.448022	-170.930039	33.709660	-0.001426	0.019942	-4.352433	0.000000
111606456	-4.157772	269.739398	37.380382	5.411820	-170.543795	33.740048	-0.001320	0.020048	-4.384578	0.000000
111606556	-4.446580	267.258458	37.159335	5.384791	-170.543920	33.713011	-0.001162	0.020206	-4.448868	0.000000
111606640	-4.544347	266.431937	37.073346	5.420776	-170.205509	33.689560	-0.001320	0.020048	-4.506729	0.000000
111606720	-4.701868	264.777211	36.922449	5.375776	-170.418571	33.739645	-0.001056	0.020312	-4.538874	0.000000
111606804	-4.787415	263.956843	36.835562	5.384793	-169.992665	33.702415	-0.001109	0.020259	-4.590306	0.000000
111606884	-4.918879	262.303779	36.730650	5.366757	-170.504960	33.753417	-0.000951	0.020417	-4.641738	0.000000
111606968	-4.987510	261.476669	36.651072	5.344230	-170.524820	33.739959	-0.000739	0.020629	-4.667454	0.000000
111607072	-5.156736	258.996053	36.460418	5.335380	-169.975054	33.729278	-0.000634	0.020734	-4.718886	0.000000
111607164	-5.251483	257.347420	36.298621	5.366816	-170.166164	33.675942	-0.000898	0.020470	-4.783176	0.000000
111607244	-5.293689	256.526232	36.222931	5.334915	-171.583211	33.729632	-0.000687	0.020682	-4.802463	0.000000
111607324	-5.377587	254.884289	36.056586	5.321883	-170.038918	33.729465	-0.000581	0.020787	-4.847466	0.000000
111607448	-5.436528	253.247477	35.924190	5.299742	-169.383414	33.745356	-0.000528	0.020840	-4.886040	0.000000
111607532	-5.436528	253.247477	35.924190	5.299770	-169.345465	33.713930	-0.000422	0.020946	-4.886040	0.000000
111607612	-5.505061	250.776282	35.699615	5.335566	-169.428843	33.638124	-0.000581	0.020787	-4.937472	0.000000
111607692	-5.522128	249.956766	35.626002	5.330958	-169.782668	33.701787	-0.000528	0.020840	-4.950330	0.000000
111607772	-5.534751	248.314517	35.482935	5.331087	-169.408059	33.669388	-0.000634	0.020734	-4.976046	0.000000
111607872	-5.538864	246.668181	35.325262	5.317494	-169.806217	33.692877	-0.000634	0.020734	-5.008191	0.000000
111607956	-5.529231	245.848648	35.261962	5.317456	-169.930825	33.657326	-0.000687	0.020682	-5.014620	0.000000
111608036	-5.529231	245.848648	35.261962	5.304015	-169.868646	33.657157	-0.000581	0.020787	-5.014620	0.000000
111608120	-5.516140	245.024563	35.184444	5.313017	-169.868746	33.576407	-0.000634	0.020734	-5.027478	0.000000
111608224	-5.419831	241.743103	34.862073	5.308611	-169.718692	33.526778	-0.000634	0.020734	-5.053194	0.000000
111608304	-5.335603	240.112285	34.705594	5.258858	-170.293043	33.523320	-0.000317	0.021051	-5.059623	0.000000
111608384	-5.335603	240.112285	34.705594	5.188248	-169.073754	33.619300	0.000264	0.021632	-5.059623	0.000000
111608468	-5.335603	240.112285	34.705594	5.205879	-169.322035	33.548354	0.000053	0.021421	-5.059623	0.000000
111608548	-5.335603	240.112285	34.705594	5.114750	-170.386963	33.437921	0.000211	0.021579	-5.059623	0.000000
111608628	-5.335603	240.112285	34.705594	5.046218	-170.902903	33.370867	0.000475	0.021843	-5.059623	0.000000
111608708	-5.335603	240.112285	34.705594	4.976998	-171.536200	33.312527	0.000687	0.022055	-5.059623	0.000000
111608792	-5.335603	240.112285	34.705594	4.886347	-171.543715	33.253592	0.001109	0.022477	-5.059623	0.000000
111608924	-5.335603	240.112285	34.705594	4.818556	-171.488549	33.203727	0.001426	0.022794	-5.059623	0.000000
111609024	-5.335603	240.112285	34.705594	4.716700	-172.049776	33.190020	0.001848	0.023216	-5.059623	0.000000
111609104	-5.335603	240.112285	34.705594	4.542971	-172.252940	33.176263	0.002641	0.024009	-5.059623	0.000000
111609188	-5.335603	240.112285	34.705594	4.422312	-172.670601	33.194360	0.003116	0.024484	-5.059623	0.000000
111609284	-5.335603	240.112285	34.705594	4.302421	-172.873157	33.221675	0.003697	0.025065	-5.059623	0.000000
111609388	-4.548237	231.990741	33.977676	4.169906	-172.881099	33.235309	0.004331	0.025699	-5.014620	0.000000
111609472	-4.329592	230.376307	33.880035	4.189570	-172.660709	33.622893	0.004700	0.026068	-4.976046	0.000000
111609552	-4.329592	230.376307	33.880035	4.195208	-172.497085	33.786514	0.004753	0.026121	-4.976046	0.000000
111609636	-4.329592	230.376307	33.880035	4.074248	-172.822156	33.796670	0.005281	0.026649	-4.976046	0.000000
111609716	-4.329592	230.376307	33.880035	3.965935	-172.667422	33.796094	0.005756	0.027125	-4.976046	0.000000
111609796	-4.329592	230.376307	33.880035	3.854659	-172.869683	33.796728	0.006285	0.027653	-4.976046	0.000000
111609880	-4.329592	230.376307	33.880035	3.733087	-173.166278	33.788529	0.006813	0.028181	-4.976046	0.000000
111609964	-4.329592	230.376307	33.880035	3.614652	-173.116064	33.774591	0.007394	0.028762	-4.976046	0.000000
111610108	-3.517326	224.874222	33.850228	3.492710	-173.394142	33.757122	0.007922	0.029290	-4.879611	0.000000
111610200	-3.517326	224.874222	33.850228	3.371529	-173.573285	33.748464	0.008503	0.029871	-4.860324	0.000000
111610280	-3.517326	224.874222	33.850228	3.582161	-173.162650	33.738140	0.007552	0.028920	-4.860324	0.000000
111610364	-3.517326	224.874222	33.850228	3.464234	-173.484707	33.720739	0.008027	0.029395	-4.860324	0.000000
111610444	-3.517326	224.874222	33.850228	3.342992	-173.661534	33.702857	0.008608	0.029976	-4.860324	0.000000
111610528	-3.517326	224.874222	33.850228	3.235784	-174.170778	33.690453	0.009031	0.030399	-4.860324	0.000000
111610624	-2.768132	220.351405	33.886428	3.125383	-174.167982	33.713394	0.009506	0.030874	-4.744602	0.000000
111610704	-2.768132	220.351405	33.886428	3.439818	-173.619174	33.711951	0.008080	0.029448	-4.744602	0.000000
111610788	-2.768132	220.351405	33.886428	3.329837	-173.998424	33.726785	0.008608	0.029976	-4.744602	0.000000
111610872	-2.768132	220.351405	33.886428	3.233745	-173.962666	33.731228	0.009031	0.030399	-4.744602	0.000000
111610956	-2.768132	220.351405	33.886428	3.128657	-173.914806	33.744817	0.009506	0.030874	-4.744602	0.000000
111611044	-2.768132	220.351405	33.886428	3.029532	-174.110354	33.736176	0.009928	0.031296	-4.744602	0.000000
111611136	-2.768132	220.351405	33.886428	2.916389	-174.631121	33.733087	0.010351	0.031719	-4.744602	0.000000
111611216	-2.768132	220.351405	33.886428	2.820471	-174.251846	33.731906	0.010826	0.032194	-4.744602	0.000000
111611296	-2.768132	220.351405	33.886428	2.797361	-174.256939	33.718108	0.011143	0.032511	-4.744602	0.000000
111611472	-1.197878	210.881745	33.824442	2.980971	-171.656741	33.701554	0.011565	0.032933	-4.481013	0.000000
