20140103111613444	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	602	273	435	273
20140103111613524	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	607	272	431	272
20140103111613608	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	606	272	428	272
20140103111613692	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	612	273	423	272
20140103111613772	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	612	272	418	270
20140103111613856	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	616	272	414	270
20140103111613936	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	614	274	409	272
20140103111614020	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	611	273	404	271
20140103111614100	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	617	275	400	273
20140103111614184	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	608	272	394	272
20140103111614264	1.952123	187.052185	33.631395	1.279371	1.260084	-4.185279	-0.495033	616	273	389	272
20140103111614372	2.254570	183.990261	33.613019	1.755117	1.234368	-3.928119	-0.520749	610	271	383	270
20140103111614460	2.299633	183.390099	33.618932	1.857981	1.227939	-3.883116	-0.520749	501	265	298	263
20140103111614540	2.299633	183.390099	33.618932	1.857981	1.227939	-3.883116	-0.520749	455	266	276	264
